couponId,Hour,Minimum Clicks/Minute,Minimum Clicks Minute,Maximum C/Min,Maximum Clicks Minute,Mean C/min,Median C/min ,Sample Standard Deviation
2845217,00,0,0,1,10,0.08333333333333333,0.0,0.27871780678530234
2806246,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
1538033,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
S188932,00,0,0,1,6,0.03333333333333333,0.0,0.1810203347193924
2787292,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2796509,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2806749,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
1787526,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
1394959,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2825944,00,0,0,1,50,0.03333333333333333,0.0,0.1810203347193925
2849941,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2841545,00,0,0,1,18,0.03333333333333333,0.0,0.1810203347193924
2815825,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2823449,00,0,0,3,44,0.3333333333333333,0.0,0.6552698154756147
2006996,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2341629,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
1473016,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
2631204,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2819034,00,0,0,1,7,0.03333333333333333,0.0,0.1810203347193924
2817189,00,0,0,1,37,0.06666666666666667,0.0,0.2515488742932316
S171817,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2257741,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
2849804,00,0,0,1,8,0.03333333333333333,0.0,0.1810203347193924
S169729,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2747698,00,0,0,2,32,0.03333333333333333,0.0,0.25819888974716126
2629144,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2817928,00,0,0,1,24,0.05,0.0,0.2197841776510827
2777171,00,0,0,1,15,0.03333333333333333,0.0,0.1810203347193924
2759725,00,0,3,3,1,0.85,1.0,0.9173469483945608
2844426,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
S148223,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2803171,00,0,0,1,27,0.03333333333333333,0.0,0.18102033471939244
2810364,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2759730,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2457542,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
2837836,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2493380,00,0,0,1,31,0.03333333333333333,0.0,0.18102033471939247
2829214,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2062426,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
2478364,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2841081,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2766304,00,0,0,2,54,0.03333333333333333,0.0,0.25819888974716115
1246820,00,0,0,2,4,0.05,0.0,0.2867113353715001
2810026,00,0,0,2,30,0.35,0.0,0.6057632809459259
2450890,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2633786,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2767821,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2688441,00,0,0,2,23,0.03333333333333333,0.0,0.2581988897471613
2446547,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
919016,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
883762,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2838965,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2851547,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2786671,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2841672,00,0,0,5,45,0.1,0.0,0.6561314461114264
2835001,00,0,0,2,27,0.03333333333333333,0.0,0.25819888974716126
2844006,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2465033,00,0,0,2,13,0.13333333333333333,0.0,0.4304773332746763
396374,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2709809,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2051712,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2818999,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2487976,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2600969,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
2822586,00,0,0,1,23,0.08333333333333333,0.0,0.2787178067853022
2582538,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
S175730,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
815753,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
1575080,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
1443093,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2748074,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2701377,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
654872,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
S138657,00,0,0,1,7,0.18333333333333332,0.0,0.39020492949942315
2476888,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2492673,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2579782,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
1523267,00,0,0,1,44,0.03333333333333333,0.0,0.1810203347193925
2809976,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2818118,00,0,0,1,12,0.016666666666666666,0.0,0.1290994448735807
2636505,00,0,0,1,4,0.06666666666666667,0.0,0.25154887429323153
2800431,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
1651870,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2823096,00,0,0,1,18,0.016666666666666666,0.0,0.12909944487358066
1477325,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
1653731,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2831435,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2840276,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
609195,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
1978251,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
2332346,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2849050,00,0,0,2,46,0.05,0.0,0.28671133537149956
2281694,00,0,0,1,28,0.05,0.0,0.2197841776510827
S208616,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2564622,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
S173123,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
1799181,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2835021,00,0,0,1,6,0.05,0.0,0.21978417765108266
2307087,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2673294,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
935108,00,0,0,1,6,0.016666666666666666,0.0,0.12909944487358072
2794625,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2631461,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2847441,00,0,0,2,51,0.03333333333333333,0.0,0.25819888974716115
2830114,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2493177,00,0,0,1,44,0.016666666666666666,0.0,0.1290994448735806
S156697,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
1482965,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2632089,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2751611,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
1846739,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2830346,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
S279903,00,0,0,1,41,0.016666666666666666,0.0,0.1290994448735806
2495638,00,0,0,1,27,0.05,0.0,0.2197841776510827
1964260,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2850517,00,0,0,1,53,0.03333333333333333,0.0,0.18102033471939252
2615624,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2595378,00,0,0,1,25,0.016666666666666666,0.0,0.12909944487358066
2835019,00,0,0,2,39,0.03333333333333333,0.0,0.2581988897471612
537750,00,0,1,1,0,0.016666666666666666,0.0,0.12909944487358072
2476842,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
2785982,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2710503,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2080214,00,0,0,2,6,0.08333333333333333,0.0,0.3814187016766492
2850469,00,0,0,1,30,0.03333333333333333,0.0,0.18102033471939247
435564,00,0,0,1,5,0.016666666666666666,0.0,0.12909944487358072
1982062,00,0,0,2,29,0.15,0.0,0.404424680297702
2844401,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2533910,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
S153502,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
1842190,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2701948,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
904088,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2846685,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
2819458,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
743338,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2478497,00,0,0,1,42,0.016666666666666666,0.0,0.1290994448735806
2816933,00,0,0,2,17,0.03333333333333333,0.0,0.2581988897471613
2584718,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
2017275,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2112777,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2851199,00,0,0,1,19,0.03333333333333333,0.0,0.1810203347193924
2614819,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2757520,00,0,0,2,19,0.16666666666666666,0.0,0.4928872620664332
2787497,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2766916,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2767139,00,0,0,1,1,0.03333333333333333,0.0,0.18102033471939238
2743672,00,0,0,1,40,0.016666666666666666,0.0,0.1290994448735806
2743582,00,0,0,1,8,0.016666666666666666,0.0,0.12909944487358072
S233463,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
2794327,00,0,0,1,3,0.016666666666666666,0.0,0.12909944487358072
2810269,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
2683323,00,0,0,1,56,0.016666666666666666,0.0,0.12909944487358055
2646773,00,0,0,1,9,0.03333333333333333,0.0,0.1810203347193924
602611,00,0,0,1,5,0.03333333333333333,0.0,0.1810203347193924
2851997,00,0,0,1,47,0.016666666666666666,0.0,0.1290994448735806
2678519,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2457577,00,0,0,1,35,0.016666666666666666,0.0,0.12909944487358063
2824407,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
2013001,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2848612,00,0,0,2,19,0.05,0.0,0.2867113353714999
2775062,00,0,0,1,14,0.05,0.0,0.21978417765108266
S137857,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2846173,00,0,0,2,35,0.25,0.0,0.4738947891530785
S158566,00,0,0,2,27,0.13333333333333333,0.0,0.3891175007353575
2849241,00,0,0,2,32,0.21666666666666667,0.0,0.45441960250548463
2479651,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2531955,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2413466,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
703225,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2826245,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
S187689,00,0,0,1,45,0.016666666666666666,0.0,0.1290994448735806
2743415,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
1703494,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
1906544,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2609784,00,0,0,1,5,0.03333333333333333,0.0,0.1810203347193924
1969441,00,0,0,3,55,0.05,0.0,0.38729833462074165
2800872,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
2789931,00,0,0,2,42,0.18333333333333332,0.0,0.46910179830729853
S137077,00,0,0,2,35,0.18333333333333332,0.0,0.46910179830729865
1749729,00,0,0,4,6,0.06666666666666667,0.0,0.5163977794943229
2851460,00,0,0,2,39,0.06666666666666667,0.0,0.31172927556284763
S150012,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
S143996,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2844348,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2699777,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2571870,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2765254,00,0,0,3,35,0.06666666666666667,0.0,0.4061671471357939
2715895,00,0,0,1,57,0.016666666666666666,0.0,0.12909944487358055
2748157,00,0,0,1,16,0.016666666666666666,0.0,0.1290994448735807
2848832,00,0,0,2,57,0.06666666666666667,0.0,0.3117292755628477
2717764,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2321581,00,0,0,1,58,0.016666666666666666,0.0,0.12909944487358055
2851799,00,0,0,2,17,0.05,0.0,0.28671133537149984
2682118,00,0,0,2,44,0.03333333333333333,0.0,0.2581988897471612
1965080,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2731725,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2835536,00,0,0,1,54,0.016666666666666666,0.0,0.12909944487358058
2747655,00,0,0,1,41,0.03333333333333333,0.0,0.18102033471939247
2805587,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2009352,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
S255701,00,0,0,1,39,0.016666666666666666,0.0,0.1290994448735806
1874246,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2746360,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
S240533,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2747706,00,0,0,1,34,0.016666666666666666,0.0,0.12909944487358063
1898717,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2681443,00,0,0,2,51,0.03333333333333333,0.0,0.25819888974716115
2844263,00,0,0,1,4,0.016666666666666666,0.0,0.12909944487358072
2709815,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
S143727,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2787699,00,0,1,2,0,0.03333333333333333,0.0,0.25819888974716143
2194184,00,0,0,1,17,0.03333333333333333,0.0,0.1810203347193924
2838972,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
2611334,00,0,0,1,12,0.03333333333333333,0.0,0.1810203347193924
2443373,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
1935212,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2235123,00,0,0,1,29,0.016666666666666666,0.0,0.12909944487358063
2333951,00,0,0,1,52,0.016666666666666666,0.0,0.12909944487358058
2844830,00,0,0,1,23,0.016666666666666666,0.0,0.12909944487358066
2512311,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
S151047,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2846892,00,0,0,1,6,0.05,0.0,0.21978417765108266
2431622,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2839241,00,0,0,2,9,0.08333333333333333,0.0,0.33403880149460924
2809870,00,0,0,4,54,0.13333333333333333,0.0,0.5664838521990366
S157127,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2792922,00,0,0,1,10,0.03333333333333333,0.0,0.1810203347193924
2822785,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2844454,00,0,0,1,37,0.016666666666666666,0.0,0.12909944487358063
2767347,00,0,0,1,14,0.06666666666666667,0.0,0.25154887429323153
2559325,00,0,0,3,48,0.08333333333333333,0.0,0.42353102728542374
1463113,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
2665551,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
S182634,00,0,0,1,11,0.016666666666666666,0.0,0.1290994448735807
1903540,00,0,0,2,7,0.05,0.0,0.2867113353714995
2612383,00,0,0,1,24,0.016666666666666666,0.0,0.12909944487358066
2712107,00,0,0,1,1,0.11666666666666667,0.0,0.32373177151309324
1818009,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2634014,00,0,0,1,36,0.016666666666666666,0.0,0.12909944487358063
2787887,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2826611,00,0,0,1,40,0.03333333333333333,0.0,0.18102033471939247
S180105,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2839453,00,0,0,1,43,0.016666666666666666,0.0,0.1290994448735806
2669159,00,0,0,1,15,0.1,0.0,0.30253169045376627
2827611,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2829004,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2844274,00,0,0,2,48,0.06666666666666667,0.0,0.3117292755628477
1529156,00,0,0,1,2,0.016666666666666666,0.0,0.12909944487358072
2743569,00,0,0,1,53,0.016666666666666666,0.0,0.12909944487358058
1480225,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
1382135,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
S168719,00,0,0,1,31,0.016666666666666666,0.0,0.12909944487358063
2476711,00,0,0,1,16,0.03333333333333333,0.0,0.1810203347193924
2563738,00,0,0,1,11,0.03333333333333333,0.0,0.1810203347193924
433918,00,0,0,2,10,0.03333333333333333,0.0,0.2581988897471614
2847311,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
1954005,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
524850,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
S236034,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
1532974,00,0,0,1,50,0.016666666666666666,0.0,0.12909944487358058
2802723,00,0,0,2,6,0.1,0.0,0.35415212665401175
2851648,00,0,0,3,4,0.1,0.0,0.4395683553021653
2053345,00,0,0,1,48,0.016666666666666666,0.0,0.12909944487358058
2648303,00,0,0,1,21,0.016666666666666666,0.0,0.12909944487358066
2850836,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2840384,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
2821707,00,0,0,2,32,0.08333333333333333,0.0,0.3340388014946091
S181011,00,0,0,1,24,0.03333333333333333,0.0,0.18102033471939244
2849829,00,0,0,1,19,0.016666666666666666,0.0,0.12909944487358066
S142817,00,0,0,1,9,0.016666666666666666,0.0,0.1290994448735807
2696241,00,0,0,1,4,0.03333333333333333,0.0,0.1810203347193924
2663486,00,0,0,1,33,0.016666666666666666,0.0,0.12909944487358063
2054300,00,0,0,1,38,0.016666666666666666,0.0,0.1290994448735806
1970832,00,0,0,1,15,0.016666666666666666,0.0,0.1290994448735807
307103,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
995860,00,0,0,1,51,0.016666666666666666,0.0,0.12909944487358058
2533341,00,0,0,1,28,0.016666666666666666,0.0,0.12909944487358063
2849820,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
1858749,00,0,0,1,20,0.016666666666666666,0.0,0.12909944487358066
2539026,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2559619,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2627258,00,0,0,1,13,0.016666666666666666,0.0,0.1290994448735807
2837264,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
1881209,00,0,1,1,0,0.03333333333333333,0.0,0.18102033471939238
2588051,00,0,0,1,29,0.05,0.0,0.2197841776510827
2479655,00,0,0,1,4,0.03333333333333333,0.0,0.1810203347193924
787781,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
1831783,00,0,0,1,17,0.016666666666666666,0.0,0.12909944487358066
1187626,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2748140,00,0,0,1,59,0.016666666666666666,0.0,0.12909944487358055
2755426,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
2742254,00,0,0,1,7,0.016666666666666666,0.0,0.12909944487358072
661015,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
1537947,00,0,0,1,30,0.016666666666666666,0.0,0.12909944487358063
2808282,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2783003,00,0,0,1,46,0.016666666666666666,0.0,0.1290994448735806
2019593,00,0,0,2,55,0.11666666666666667,0.0,0.3724252474950528
2849350,00,0,0,2,6,0.1,0.0,0.39915164273532044
S210162,00,0,0,1,22,0.016666666666666666,0.0,0.12909944487358066
S278308,00,0,0,1,49,0.016666666666666666,0.0,0.12909944487358058
2816340,00,0,0,1,6,0.03333333333333333,0.0,0.1810203347193924
2780262,00,0,0,1,12,0.05,0.0,0.21978417765108266
2794369,00,0,0,1,16,0.05,0.0,0.21978417765108269
2829804,00,0,0,1,27,0.016666666666666666,0.0,0.12909944487358063
2841687,00,0,0,1,34,0.03333333333333333,0.0,0.18102033471939247
2714478,00,0,0,1,10,0.016666666666666666,0.0,0.1290994448735807
2760472,00,0,0,1,26,0.016666666666666666,0.0,0.12909944487358066
2845764,00,0,0,1,55,0.016666666666666666,0.0,0.12909944487358055
2835338,00,0,0,1,23,0.06666666666666667,0.0,0.2515488742932317
1709950,00,0,0,1,1,0.016666666666666666,0.0,0.12909944487358072
2525804,00,0,0,2,7,0.11666666666666667,0.0,0.3724252474950533
2825049,00,0,0,1,28,0.06666666666666667,0.0,0.25154887429323164
2788168,00,0,0,1,19,0.03333333333333333,0.0,0.1810203347193924
2824227,00,0,0,1,14,0.016666666666666666,0.0,0.1290994448735807
